line_item_id,transaction_id,transaction_date,customer_id,store_id,store_name,product_id,item_name,category,supplier_id,supplier_name,quantity,price,discount,total_price,payment_method_id,payment_method,cashier_id,promo_flag
LI0000721,T00128,2025-11-11,C09938,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM02,Debit,L001,1
LI0000722,T00128,2025-11-11,C09938,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM02,Debit,L001,1
LI0000723,T00129,2025-11-11,C69473,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,4200,23800,PM06,ShopeePay,L002,1
LI0000724,T00129,2025-11-11,C69473,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,2,5000,2000,8000,PM06,ShopeePay,L002,1
LI0000725,T00129,2025-11-11,C69473,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,1750,15750,PM06,ShopeePay,L002,1
LI0000726,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,5000,45000,PM06,ShopeePay,L001,1
LI0000727,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,1,3500,525,2975,PM06,ShopeePay,L001,1
LI0000728,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,1,5000,750,4250,PM06,ShopeePay,L001,1
LI0000729,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,5250,29750,PM06,ShopeePay,L001,1
LI0000730,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM06,ShopeePay,L001,1
LI0000731,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,2400,21600,PM06,ShopeePay,L001,1
LI0000732,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM06,ShopeePay,L001,1
LI0000733,T00130,2025-11-11,C74794,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,2,20000,2000,38000,PM06,ShopeePay,L001,1
LI0000734,T00131,2025-11-11,C82967,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,2250,12750,PM04,OVO,L005,1
LI0000735,T00131,2025-11-11,C82967,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM04,OVO,L005,1
LI0000736,T00131,2025-11-11,C82967,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,1050,9450,PM04,OVO,L005,1
LI0000737,T00131,2025-11-11,C82967,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,2250,12750,PM04,OVO,L005,1
LI0000738,T00131,2025-11-11,C82967,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM04,OVO,L005,1
LI0000739,T00132,2025-11-11,C82680,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,4,3500,2100,11900,PM01,Cash,L002,1
LI0000740,T00132,2025-11-11,C82680,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,2250,12750,PM01,Cash,L002,1
LI0000741,T00132,2025-11-11,C82680,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,5000,95000,PM01,Cash,L002,1
LI0000742,T00132,2025-11-11,C82680,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM01,Cash,L002,1
LI0000743,T00132,2025-11-11,C82680,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM01,Cash,L002,1
LI0000744,T00132,2025-11-11,C82680,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,2625,14875,PM01,Cash,L002,1
LI0000745,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,2100,11900,PM04,OVO,L004,1
LI0000746,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,1050,5950,PM04,OVO,L004,1
LI0000747,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,1050,9450,PM04,OVO,L004,1
LI0000748,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,9600,38400,PM04,OVO,L004,1
LI0000749,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM04,OVO,L004,1
LI0000750,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM04,OVO,L004,1
LI0000751,T00133,2025-11-11,C31401,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM04,OVO,L004,1
LI0000752,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM03,Credit,L003,1
LI0000753,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,3600,14400,PM03,Credit,L003,1
LI0000754,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM03,Credit,L003,1
LI0000755,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,7500,67500,PM03,Credit,L003,1
LI0000756,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM03,Credit,L003,1
LI0000757,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM03,Credit,L003,1
LI0000758,T00134,2025-11-11,C25702,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM03,Credit,L003,1
LI0000759,T00135,2025-11-11,C34499,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,800,7200,PM06,ShopeePay,L004,1
LI0000760,T00135,2025-11-11,C34499,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,4,3500,2100,11900,PM06,ShopeePay,L004,1
LI0000761,T00135,2025-11-11,C34499,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM06,ShopeePay,L004,1
LI0000762,T00135,2025-11-11,C34499,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,550,4950,PM06,ShopeePay,L004,1
LI0000763,T00136,2025-11-11,C45163,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,2,3500,1050,5950,PM06,ShopeePay,L001,1
LI0000764,T00136,2025-11-11,C45163,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM06,ShopeePay,L001,1
LI0000765,T00136,2025-11-11,C45163,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM06,ShopeePay,L001,1
LI0000766,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,3,5000,3000,12000,PM06,ShopeePay,L003,1
LI0000767,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,4,25000,10000,90000,PM06,ShopeePay,L003,1
LI0000768,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,4000,36000,PM06,ShopeePay,L003,1
LI0000769,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,550,4950,PM06,ShopeePay,L003,1
LI0000770,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,4000,36000,PM06,ShopeePay,L003,1
LI0000771,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,2250,12750,PM06,ShopeePay,L003,1
LI0000772,T00137,2025-11-11,C41731,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,3000,17000,PM06,ShopeePay,L003,1
LI0000773,T00138,2025-11-11,C34525,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM01,Cash,L006,1
LI0000774,T00138,2025-11-11,C34525,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,5,3500,1750,15750,PM01,Cash,L006,1
LI0000775,T00138,2025-11-11,C34525,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,6000,24000,PM01,Cash,L006,1
LI0000776,T00138,2025-11-11,C34525,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM01,Cash,L006,1
LI0000777,T00138,2025-11-11,C34525,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM01,Cash,L006,1
LI0000778,T00138,2025-11-11,C34525,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM01,Cash,L006,1
LI0000779,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM06,ShopeePay,L007,1
LI0000780,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,3,25000,7500,67500,PM06,ShopeePay,L007,1
LI0000781,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,4800,19200,PM06,ShopeePay,L007,1
LI0000782,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM06,ShopeePay,L007,1
LI0000783,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,2400,21600,PM06,ShopeePay,L007,1
LI0000784,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM06,ShopeePay,L007,1
LI0000785,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM06,ShopeePay,L007,1
LI0000786,T00139,2025-11-11,C46368,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM06,ShopeePay,L007,1
LI0000787,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM02,Debit,L004,1
LI0000788,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,3000,17000,PM02,Debit,L004,1
LI0000789,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM02,Debit,L004,1
LI0000790,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,7500,67500,PM02,Debit,L004,1
LI0000791,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM02,Debit,L004,1
LI0000792,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,4,3500,1400,12600,PM02,Debit,L004,1
LI0000793,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,525,2975,PM02,Debit,L004,1
LI0000794,T00140,2025-11-11,C38612,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,4,8000,3200,28800,PM02,Debit,L004,1
LI0000795,T00141,2025-11-11,C84572,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM03,Credit,L002,1
LI0000796,T00141,2025-11-11,C84572,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,3,3500,1575,8925,PM03,Credit,L002,1
LI0000797,T00141,2025-11-11,C84572,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM03,Credit,L002,1
LI0000798,T00141,2025-11-11,C84572,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM03,Credit,L002,1
LI0000799,T00141,2025-11-11,C84572,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,12500,112500,PM03,Credit,L002,1
LI0000800,T00141,2025-11-11,C84572,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,6000,24000,PM03,Credit,L002,1
LI0000801,T00142,2025-11-11,C36924,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,5000,95000,PM02,Debit,L003,1
LI0000802,T00142,2025-11-11,C36924,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM02,Debit,L003,1
LI0000803,T00142,2025-11-11,C36924,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,700,6300,PM02,Debit,L003,1
LI0000804,T00143,2025-11-12,C01951,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,2400,9600,PM03,Credit,L001,1
LI0000805,T00143,2025-11-12,C01951,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,2025,11475,PM03,Credit,L001,1
LI0000806,T00143,2025-11-12,C01951,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM03,Credit,L001,1
LI0000807,T00143,2025-11-12,C01951,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM03,Credit,L001,1
LI0000808,T00143,2025-11-12,C01951,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,1000,4000,PM03,Credit,L001,1
LI0000809,T00144,2025-11-12,C38642,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,4,3500,2100,11900,PM05,GoPay,L005,1
LI0000810,T00144,2025-11-12,C38642,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM05,GoPay,L005,1
LI0000811,T00144,2025-11-12,C38642,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,3,3500,1050,9450,PM05,GoPay,L005,1
LI0000812,T00144,2025-11-12,C38642,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM05,GoPay,L005,1
LI0000813,T00144,2025-11-12,C38642,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM05,GoPay,L005,1
LI0000814,T00144,2025-11-12,C38642,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,2025,11475,PM05,GoPay,L005,1
LI0000815,T00145,2025-11-12,C20416,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,4000,36000,PM05,GoPay,L002,1
LI0000816,T00145,2025-11-12,C20416,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,3000,17000,PM05,GoPay,L002,1
LI0000817,T00145,2025-11-12,C20416,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,4,5500,2200,19800,PM05,GoPay,L002,1
LI0000818,T00145,2025-11-12,C20416,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM05,GoPay,L002,1
LI0000819,T00145,2025-11-12,C20416,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM05,GoPay,L002,1
LI0000820,T00146,2025-11-12,C15580,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,2,3500,700,6300,PM06,ShopeePay,L001,1
LI0000821,T00146,2025-11-12,C15580,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM06,ShopeePay,L001,1
LI0000822,T00146,2025-11-12,C15580,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,2,20000,2000,38000,PM06,ShopeePay,L001,1
LI0000823,T00146,2025-11-12,C15580,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,6000,24000,PM06,ShopeePay,L001,1
LI0000824,T00146,2025-11-12,C15580,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM06,ShopeePay,L001,1
LI0000825,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,675,3825,PM01,Cash,L002,1
LI0000826,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,3,20000,3000,57000,PM01,Cash,L002,1
LI0000827,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,4200,23800,PM01,Cash,L002,1
LI0000828,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,2025,11475,PM01,Cash,L002,1
LI0000829,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM01,Cash,L002,1
LI0000830,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,5000,45000,PM01,Cash,L002,1
LI0000831,T00147,2025-11-12,C59225,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,5,12000,12000,48000,PM01,Cash,L002,1
LI0000832,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,5,3500,1750,15750,PM04,OVO,L001,1
LI0000833,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,4000,76000,PM04,OVO,L001,1
LI0000834,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM04,OVO,L001,1
LI0000835,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM04,OVO,L001,1
LI0000836,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM04,OVO,L001,1
LI0000837,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,1650,14850,PM04,OVO,L001,1
LI0000838,T00148,2025-11-12,C96128,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,5,25000,12500,112500,PM04,OVO,L001,1
LI0000839,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM03,Credit,L006,1
LI0000840,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM03,Credit,L006,1
LI0000841,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,2400,21600,PM03,Credit,L006,1
LI0000842,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,4000,36000,PM03,Credit,L006,1
LI0000843,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,12500,112500,PM03,Credit,L006,1
LI0000844,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,3,5000,3000,12000,PM03,Credit,L006,1
LI0000845,T00149,2025-11-12,C03293,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,2,5000,2000,8000,PM03,Credit,L006,1
LI0000846,T00150,2025-11-12,C87924,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,5,25000,12500,112500,PM01,Cash,L002,1
LI0000847,T00150,2025-11-12,C87924,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,4,8000,3200,28800,PM01,Cash,L002,1
LI0000848,T00150,2025-11-12,C87924,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,2,20000,2000,38000,PM01,Cash,L002,1
LI0000849,T00150,2025-11-12,C87924,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,1050,9450,PM01,Cash,L002,1
LI0000850,T00151,2025-11-12,C41602,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM06,ShopeePay,L001,1
LI0000851,T00151,2025-11-12,C41602,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM06,ShopeePay,L001,1
LI0000852,T00151,2025-11-12,C41602,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,2400,9600,PM06,ShopeePay,L001,1
LI0000853,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM05,GoPay,L004,1
LI0000854,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM05,GoPay,L004,1
LI0000855,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM05,GoPay,L004,1
LI0000856,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM05,GoPay,L004,1
LI0000857,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM05,GoPay,L004,1
LI0000858,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM05,GoPay,L004,1
LI0000859,T00152,2025-11-12,C47697,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM05,GoPay,L004,1
LI0000860,T00153,2025-11-12,C93590,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,1050,9450,PM04,OVO,L007,1
LI0000861,T00153,2025-11-12,C93590,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,5250,29750,PM04,OVO,L007,1
